,mean_fit_time,std_fit_time,mean_score_time,std_score_time,param_nys__gamma,param_nys__n_components,param_svm__alpha,param_svm__average,param_svm__eta0,param_svm__learning_rate,param_svm__loss,param_svm__n_iter_no_change,param_svm__penalty,param_svm__power_t,params,split0_test_score,split1_test_score,split2_test_score,split3_test_score,split4_test_score,split5_test_score,split6_test_score,split7_test_score,split8_test_score,split9_test_score,mean_test_score,std_test_score,rank_test_score
24,85.00877060890198,0.9895679768666726,4.008411335945129,0.046726940575940186,1.0,400,0.0001,True,10.0,optimal,hinge,5,l2,0.1,"OrderedDict([('nys__gamma', 1.0), ('nys__n_components', 400), ('svm__alpha', 0.0001), ('svm__average', True), ('svm__eta0', 10.0), ('svm__learning_rate', 'optimal'), ('svm__loss', 'hinge'), ('svm__n_iter_no_change', 5), ('svm__penalty', 'l2'), ('svm__power_t', 0.1)])",0.8109764609912666,0.8435784949054028,0.8037170976369726,0.8049294434290026,0.8409113483083465,0.8148389861792816,0.8109506081923371,0.826980560038626,0.8238935339777121,0.8253143073947082,0.8206090841053655,0.01328102466185799,16
25,135.0124196767807,1.3098001704996456,4.026104497909546,0.06257077808116132,1.0,400,0.0001,True,0.01,optimal,hinge,13,l2,5.0,"OrderedDict([('nys__gamma', 1.0), ('nys__n_components', 400), ('svm__alpha', 0.0001), ('svm__average', True), ('svm__eta0', 0.01), ('svm__learning_rate', 'optimal'), ('svm__loss', 'hinge'), ('svm__n_iter_no_change', 13), ('svm__penalty', 'l2'), ('svm__power_t', 5.0)])",0.8121188595876218,0.84245435796964,0.8043157038403314,0.8086731760789269,0.8368434721786355,0.8144854694494624,0.8092202452684244,0.8390713456458837,0.8230303235339406,0.8275667818498199,0.8217779735402686,0.013302119156054368,10
26,173.5023366689682,0.9229026456676828,4.046949458122254,0.07602963419618104,1.0,400,1.0,True,10.0,optimal,hinge,20,l2,0.1,"OrderedDict([('nys__gamma', 1.0), ('nys__n_components', 400), ('svm__alpha', 1.0), ('svm__average', True), ('svm__eta0', 10.0), ('svm__learning_rate', 'optimal'), ('svm__loss', 'hinge'), ('svm__n_iter_no_change', 20), ('svm__penalty', 'l2'), ('svm__power_t', 0.1)])",0.6905915668480038,0.7395232067282154,0.6976631273773652,0.6747016661413948,0.7160779836773076,0.6856092650754633,0.7185079250833302,0.730299876140535,0.6892072943157453,0.6928152421868579,0.7034997153574218,0.020169067690256236,25
27,76.12768030166626,0.7661014099553063,1.6031990051269531,0.05456095097073974,1.0,100,0.0001,True,10.0,invscaling,hinge,20,l2,5.0,"OrderedDict([('nys__gamma', 1.0), ('nys__n_components', 100), ('svm__alpha', 0.0001), ('svm__average', True), ('svm__eta0', 10.0), ('svm__learning_rate', 'invscaling'), ('svm__loss', 'hinge'), ('svm__n_iter_no_change', 20), ('svm__penalty', 'l2'), ('svm__power_t', 5.0)])",0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.0,38
28,85.19834184646606,0.9139323466337202,4.003687834739685,0.05413138264141268,0.001,400,0.0001,True,0.01,optimal,hinge,5,l2,0.1,"OrderedDict([('nys__gamma', 0.001), ('nys__n_components', 400), ('svm__alpha', 0.0001), ('svm__average', True), ('svm__eta0', 0.01), ('svm__learning_rate', 'optimal'), ('svm__loss', 'hinge'), ('svm__n_iter_no_change', 5), ('svm__penalty', 'l2'), ('svm__power_t', 0.1)])",0.8173641150475099,0.8234943157605198,0.8222147258930013,0.8222671443294451,0.8318928452656171,0.8062648424840398,0.8187194336075192,0.8295375594868826,0.8160046734715996,0.8237473675842419,0.8211507022930377,0.0068459224233708375,11
29,178.69779913425447,0.9846553666371184,4.063352179527283,0.11541342879781359,1.0,400,0.0001,True,0.01,optimal,hinge,20,l2,2.5280443742446943,"OrderedDict([('nys__gamma', 1.0), ('nys__n_components', 400), ('svm__alpha', 0.0001), ('svm__average', True), ('svm__eta0', 0.01), ('svm__learning_rate', 'optimal'), ('svm__loss', 'hinge'), ('svm__n_iter_no_change', 20), ('svm__penalty', 'l2'), ('svm__power_t', 2.5280443742446943)])",0.8065156822657794,0.836873903856468,0.8043998294082447,0.8129518780011482,0.8338305591015971,0.8165242930250243,0.8070175421317171,0.8412658273023679,0.823526983867841,0.8281221195273163,0.8211028618487504,0.012845180916427681,13
30,154.4908163547516,1.2541977164435352,4.0128021240234375,0.0642056993199762,0.4320128837780199,400,0.21629575115128313,True,0.01,optimal,hinge,17,l2,0.1,"OrderedDict([('nys__gamma', 0.4320128837780199), ('nys__n_components', 400), ('svm__alpha', 0.21629575115128313), ('svm__average', True), ('svm__eta0', 0.01), ('svm__learning_rate', 'optimal'), ('svm__loss', 'hinge'), ('svm__n_iter_no_change', 17), ('svm__penalty', 'l2'), ('svm__power_t', 0.1)])",0.7146950321625811,0.7597665521805713,0.7088244985170983,0.7040527387048734,0.7469646630055449,0.7015053632627246,0.7421462284534011,0.7457283545689072,0.7191017873109299,0.7146428375771376,0.725742805574377,0.019773680617134318,23
31,162.2056163072586,1.5557672102861866,3.585404896736145,0.040381401659357614,1.0,351,0.0001,True,0.01,optimal,hinge,20,l2,5.0,"OrderedDict([('nys__gamma', 1.0), ('nys__n_components', 351), ('svm__alpha', 0.0001), ('svm__average', True), ('svm__eta0', 0.01), ('svm__learning_rate', 'optimal'), ('svm__loss', 'hinge'), ('svm__n_iter_no_change', 20), ('svm__penalty', 'l2'), ('svm__power_t', 5.0)])",0.795380995958974,0.8357373127165175,0.7963906446670936,0.811776176936054,0.8399482835940753,0.8149442763987089,0.7968482752195094,0.8367300017359875,0.8115496493778629,0.8263210087235995,0.8165626625328383,0.016466303965071847,19
32,58.03250935077667,0.24835667507648554,1.720143723487854,0.04036621233472633,0.655261197957836,117,0.016541818100661,True,3.1628071628004455,optimal,hinge,13,l2,0.297127507770833,"OrderedDict([('nys__gamma', 0.655261197957836), ('nys__n_components', 117), ('svm__alpha', 0.016541818100661), ('svm__average', True), ('svm__eta0', 3.1628071628004455), ('svm__learning_rate', 'optimal'), ('svm__loss', 'hinge'), ('svm__n_iter_no_change', 13), ('svm__penalty', 'l2'), ('svm__power_t', 0.297127507770833)])",0.5448237829121736,0.5659947727324974,0.5282152290176286,0.6558609753567956,0.6548215711071087,0.6609016307860763,0.6999972452666448,0.6649396278460133,0.6577338013300926,0.6638081159190639,0.6297096752274094,0.0565537880209406,35
33,62.98712830543518,0.41246834358284085,1.5946810245513916,0.042639668199312974,1.0,100,0.44744186406406716,False,0.01,optimal,hinge,20,l2,5.0,"OrderedDict([('nys__gamma', 1.0), ('nys__n_components', 100), ('svm__alpha', 0.44744186406406716), ('svm__average', False), ('svm__eta0', 0.01), ('svm__learning_rate', 'optimal'), ('svm__loss', 'hinge'), ('svm__n_iter_no_change', 20), ('svm__penalty', 'l2'), ('svm__power_t', 5.0)])",0.4960126045570079,0.49868909214418145,0.5115254102519149,0.631359075020348,0.630595489688833,0.643474710329125,0.6710836247453653,0.6205942594192481,0.6405300718803735,0.6217106360508604,0.5965574974087258,0.06339329060534012,36
34,178.57701063156128,1.0423621734719113,3.964528465270996,0.039873828585059126,0.001,400,0.0001,True,10.0,optimal,hinge,20,l2,5.0,"OrderedDict([('nys__gamma', 0.001), ('nys__n_components', 400), ('svm__alpha', 0.0001), ('svm__average', True), ('svm__eta0', 10.0), ('svm__learning_rate', 'optimal'), ('svm__loss', 'hinge'), ('svm__n_iter_no_change', 20), ('svm__penalty', 'l2'), ('svm__power_t', 5.0)])",0.8169037192065378,0.8184393668048221,0.8319000918150576,0.8202176828154754,0.8348607120001379,0.8071460081790025,0.8186472807537737,0.8280552059086629,0.8118010303555667,0.8213957839461186,0.8209366881785154,0.00816615961654598,14
35,140.3611166000366,0.5170779852815416,3.9729893684387205,0.033402712497671745,1.0,400,0.0001,False,0.01,optimal,hinge,20,l2,0.1,"OrderedDict([('nys__gamma', 1.0), ('nys__n_components', 400), ('svm__alpha', 0.0001), ('svm__average', False), ('svm__eta0', 0.01), ('svm__learning_rate', 'optimal'), ('svm__loss', 'hinge'), ('svm__n_iter_no_change', 20), ('svm__penalty', 'l2'), ('svm__power_t', 0.1)])",0.8043234888066056,0.837724235357601,0.7941166006042777,0.7858670055568382,0.8255479227286807,0.823154133386598,0.8071393015117228,0.8494605154008086,0.8222008862241692,0.8032394899778887,0.8152773579555189,0.018792780132341258,20
36,78.11345584392548,2.1148982357802293,3.9018019914627073,0.05194816855158436,0.5239322867793537,383,0.0001,True,0.01,optimal,hinge,5,l2,5.0,"OrderedDict([('nys__gamma', 0.5239322867793537), ('nys__n_components', 383), ('svm__alpha', 0.0001), ('svm__average', True), ('svm__eta0', 0.01), ('svm__learning_rate', 'optimal'), ('svm__loss', 'hinge'), ('svm__n_iter_no_change', 5), ('svm__penalty', 'l2'), ('svm__power_t', 5.0)])",0.8418929927941212,0.8630340956130829,0.8631047762787241,0.8496090966180871,0.8407426707550286,0.8581391796505071,0.8311487448987493,0.8673575637541295,0.8664405047298445,0.8460355273786341,0.8527505152470909,0.011943417882890535,9
37,78.46719036102294,0.6695970585913789,3.694130206108093,0.049334434310046305,0.001,367,0.0001,True,3.0968699674136735,optimal,hinge,5,l2,5.0,"OrderedDict([('nys__gamma', 0.001), ('nys__n_components', 367), ('svm__alpha', 0.0001), ('svm__average', True), ('svm__eta0', 3.0968699674136735), ('svm__learning_rate', 'optimal'), ('svm__loss', 'hinge'), ('svm__n_iter_no_change', 5), ('svm__penalty', 'l2'), ('svm__power_t', 5.0)])",0.8172280696860394,0.8233975103394162,0.8217739032661762,0.8222245779687503,0.8319108898294436,0.8058168208835861,0.8185674896684316,0.8288005853350618,0.8081241937680168,0.8231665350576204,0.8201010575802543,0.007751232161155756,17
38,62.01500318050385,1.5099074183617098,3.4402286052703857,0.045210659470038356,0.4912945741376792,333,0.0001,False,0.01,optimal,hinge,5,l2,5.0,"OrderedDict([('nys__gamma', 0.4912945741376792), ('nys__n_components', 333), ('svm__alpha', 0.0001), ('svm__average', False), ('svm__eta0', 0.01), ('svm__learning_rate', 'optimal'), ('svm__loss', 'hinge'), ('svm__n_iter_no_change', 5), ('svm__penalty', 'l2'), ('svm__power_t', 5.0)])",0.8234300064247531,0.8643440657901884,0.8409065195795516,0.8623566179333564,0.8593103233498283,0.8523666218890836,0.8517059011664022,0.8839978134795778,0.8641674130478483,0.85626922438142,0.8558854507042009,0.015138599941913449,8
39,55.34343364238739,0.15821753699028088,2.477469778060913,0.044082087913333214,1.0,207,1.0,False,2.1672124664069026,optimal,hinge,9,l2,3.7016486442872587,"OrderedDict([('nys__gamma', 1.0), ('nys__n_components', 207), ('svm__alpha', 1.0), ('svm__average', False), ('svm__eta0', 2.1672124664069026), ('svm__learning_rate', 'optimal'), ('svm__loss', 'hinge'), ('svm__n_iter_no_change', 9), ('svm__penalty', 'l2'), ('svm__power_t', 3.7016486442872587)])",0.6024262945838996,0.645609167512817,0.617944057372395,0.6758838334222557,0.7032749170356334,0.6781125867660796,0.7052111537161703,0.726142820612379,0.6732319971628102,0.6544496482295794,0.6682286476414021,0.03700177996506818,32
40,65.92569863796234,0.8250640470998377,3.027512526512146,0.03671052264306432,1.0,278,0.0001,True,0.01,optimal,hinge,5,l2,5.0,"OrderedDict([('nys__gamma', 1.0), ('nys__n_components', 278), ('svm__alpha', 0.0001), ('svm__average', True), ('svm__eta0', 0.01), ('svm__learning_rate', 'optimal'), ('svm__loss', 'hinge'), ('svm__n_iter_no_change', 5), ('svm__penalty', 'l2'), ('svm__power_t', 5.0)])",0.7779851731355238,0.837473903005488,0.7767424808441247,0.7637911393321002,0.8051970417561882,0.7417348427324434,0.7904619468846518,0.7997213501352289,0.780902604134719,0.776604545015482,0.7850615026975951,0.02436041978317723,21
41,82.77763454914093,1.1288866484534934,3.586706805229187,0.03558504787608176,0.32755410909505955,354,0.0001,True,10.0,optimal,hinge,7,l2,5.0,"OrderedDict([('nys__gamma', 0.32755410909505955), ('nys__n_components', 354), ('svm__alpha', 0.0001), ('svm__average', True), ('svm__eta0', 10.0), ('svm__learning_rate', 'optimal'), ('svm__loss', 'hinge'), ('svm__n_iter_no_change', 7), ('svm__penalty', 'l2'), ('svm__power_t', 5.0)])",0.8745043004276895,0.8850466915257185,0.8966458164156025,0.8929700180038376,0.8856416840896342,0.8923890233633763,0.8817099684151332,0.896583494354592,0.8930462762417827,0.8880962729526649,0.888663354579003,0.0067040807755227,7
42,169.18398170471193,1.1956828602944005,3.9688536643981935,0.03564383590499374,0.27889680233269526,400,0.0001,True,0.01,optimal,hinge,20,l2,5.0,"OrderedDict([('nys__gamma', 0.27889680233269526), ('nys__n_components', 400), ('svm__alpha', 0.0001), ('svm__average', True), ('svm__eta0', 0.01), ('svm__learning_rate', 'optimal'), ('svm__loss', 'hinge'), ('svm__n_iter_no_change', 20), ('svm__penalty', 'l2'), ('svm__power_t', 5.0)])",0.8818136380101376,0.8927742159090218,0.9093186373571985,0.9044673178509568,0.9013267727914821,0.9058830231952261,0.8926662094446833,0.9054040539807418,0.8934013511331844,0.9009863527906481,0.8988041572463279,0.007995766881319491,5
43,276.09372851848605,2.0321732549856932,4.004490995407105,0.06729983352101504,0.28506335499781965,400,0.0001,True,3.0970996116598957,optimal,hinge,20,elasticnet,4.602526388688928,"OrderedDict([('nys__gamma', 0.28506335499781965), ('nys__n_components', 400), ('svm__alpha', 0.0001), ('svm__average', True), ('svm__eta0', 3.0970996116598957), ('svm__learning_rate', 'optimal'), ('svm__loss', 'hinge'), ('svm__n_iter_no_change', 20), ('svm__penalty', 'elasticnet'), ('svm__power_t', 4.602526388688928)])",0.2474290516819552,0.3794659562913477,0.24619034475507645,0.2941176392274492,0.2957212492850395,0.2943044238275545,0.26302688537487795,0.24726934992760027,0.2658296599880556,0.3439324281155144,0.28772869884744706,0.042188536353896355,37
44,89.86597723960877,0.42499615637430416,3.975965118408203,0.03695945349649308,1.0,400,0.5563458064792587,False,6.392658478847914,optimal,hinge,10,l2,4.723166870714393,"OrderedDict([('nys__gamma', 1.0), ('nys__n_components', 400), ('svm__alpha', 0.5563458064792587), ('svm__average', False), ('svm__eta0', 6.392658478847914), ('svm__learning_rate', 'optimal'), ('svm__loss', 'hinge'), ('svm__n_iter_no_change', 10), ('svm__penalty', 'l2'), ('svm__power_t', 4.723166870714393)])",0.7112294464056158,0.7667355795579074,0.720556866013269,0.6741202524723615,0.7172833913541714,0.6857927777175491,0.7198226601679779,0.7307459061865285,0.6904551732087725,0.6906861613590362,0.7107428214443189,0.02556298630011332,24
45,78.46109638214111,1.0701593939712415,3.9848777770996096,0.04805539166969734,0.2511035405454773,400,0.0001,True,10.0,optimal,hinge,5,l2,0.1,"OrderedDict([('nys__gamma', 0.2511035405454773), ('nys__n_components', 400), ('svm__alpha', 0.0001), ('svm__average', True), ('svm__eta0', 10.0), ('svm__learning_rate', 'optimal'), ('svm__loss', 'hinge'), ('svm__n_iter_no_change', 5), ('svm__penalty', 'l2'), ('svm__power_t', 0.1)])",0.8852985691659455,0.8992130136762047,0.9048463881394639,0.90841028167243,0.9024071323479452,0.9062683840266091,0.891960476180525,0.9060893546056377,0.9021537453417545,0.9022647183823087,0.9008912063538824,0.00677936516016986,4
46,68.30844931602478,1.3995250982193745,4.006045770645142,0.07437333306703907,0.2957265518870611,400,0.0001,False,10.0,optimal,hinge,5,l2,0.1,"OrderedDict([('nys__gamma', 0.2957265518870611), ('nys__n_components', 400), ('svm__alpha', 0.0001), ('svm__average', False), ('svm__eta0', 10.0), ('svm__learning_rate', 'optimal'), ('svm__loss', 'hinge'), ('svm__n_iter_no_change', 5), ('svm__penalty', 'l2'), ('svm__power_t', 0.1)])",0.8862687289297153,0.8914782483665894,0.9031936504191777,0.9036566601052106,0.9021842792796096,0.8984907151713186,0.8887135664168623,0.9022664601872566,0.891303657360352,0.9000998630808288,0.8967655829316922,0.006287526333368329,6
47,170.66174924373627,1.2827086704161628,3.9772591829299926,0.042318698071333885,0.2567378053145493,400,0.0001,True,0.01,optimal,hinge,20,l2,0.1,"OrderedDict([('nys__gamma', 0.2567378053145493), ('nys__n_components', 400), ('svm__alpha', 0.0001), ('svm__average', True), ('svm__eta0', 0.01), ('svm__learning_rate', 'optimal'), ('svm__loss', 'hinge'), ('svm__n_iter_no_change', 20), ('svm__penalty', 'l2'), ('svm__power_t', 0.1)])",0.8867445392430732,0.8966712179702678,0.9130506015666329,0.9081339856314183,0.9039364140901724,0.9076936112282249,0.8949013277205518,0.9069125661180122,0.8956755404982026,0.9016007009208575,0.9015320504987414,0.0075466972793817476,3
48,170.47734873294831,1.1712796350372328,3.986353611946106,0.03568121320953938,0.23611416959924764,400,0.0001,True,10.0,optimal,hinge,20,l2,5.0,"OrderedDict([('nys__gamma', 0.23611416959924764), ('nys__n_components', 400), ('svm__alpha', 0.0001), ('svm__average', True), ('svm__eta0', 10.0), ('svm__learning_rate', 'optimal'), ('svm__loss', 'hinge'), ('svm__n_iter_no_change', 20), ('svm__penalty', 'l2'), ('svm__power_t', 5.0)])",0.8886501806837886,0.9004358119034886,0.9132848472955066,0.9105671234836633,0.9067316137716663,0.9084643761666538,0.8961280547615692,0.9112409242652013,0.8968517983597397,0.9007975161043144,0.9033152246795592,0.007590192894660073,2
49,130.33340966701508,0.8337778929114897,3.762955093383789,0.041666468622175525,0.22585947457127584,377,0.0001,False,10.0,optimal,hinge,20,l2,1.0463431028850796,"OrderedDict([('nys__gamma', 0.22585947457127584), ('nys__n_components', 377), ('svm__alpha', 0.0001), ('svm__average', False), ('svm__eta0', 10.0), ('svm__learning_rate', 'optimal'), ('svm__loss', 'hinge'), ('svm__n_iter_no_change', 20), ('svm__penalty', 'l2'), ('svm__power_t', 1.0463431028850796)])",0.8873750822671939,0.9000502449053343,0.9127802643252523,0.9104747991491682,0.9101494123674302,0.9083631043815334,0.8983497673780778,0.9149420961004123,0.8910527323329376,0.9033591874108291,0.9036896690618168,0.008868993158979167,1
